sense ID	lemma	variant	POS	comment
369761	skaner optyczny	1	2	##K: og. ##D: peryferyjne urządzenie wejściowe umożliwiające przetworzenie statycznego obrazu rzeczywistego obiektu (takiego jak: kartka papieru, powierzchnia ziemi, siatkówka ludzkiego oka) do postaci cyfrowej, w celu dalszej obróbki komputerowej. [##W: Skanery optyczne stosuje się w celu przygotowania do obróbki graficznej obrazu ( DTP ), rozpoznawania pisma, w systemach zabezpieczeń i kontroli dostępu, archiwizacji dokumentów i zbiorów starodruków, badaniach naukowych, medycznych itd.] <##s> <##nDD>
369762	skaner magnetyczny	1	2	skaner ten posiada głowicę odczytującą informację zapisaną zwykle na pasku magnetycznym. W ten sposób są zapisane informacje np. na większości kart płatniczych <##s> <##nDD>
369770	urządzenie radiowe	1	2	##K: og. ##D: urządzenie telekomunikacyjne umożliwiające komunikowanie się przy pomocy emisji lub odbioru fal radiowych. {##L: http://pl.wikipedia.org/wiki/Urządzenie_radiowe} <##s> <##nDD>
369772	nadajnik radiowokomunikacyjny	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
369775	radio kryształkowe	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
369777	radio heterodynowe	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
369781	radio kuchenne	1	2	radio, którego słucha się w kuchni, gotując obiad albo zmywając naczynia <##s> <##nDD>
369782	radio przenośne	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
369786	nadajnik satelitarny	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
369787	antena pokojowa	1	2	##K: og.
##D: niewielkich rozmiarów antena ulokowana i odbierająca sygnał wewnątrz budynku (mieszkana, pokoju). <##nDD> 

369785	nadajnik iskrowy	1	2	##K: specj.
##D: rodzaj nadajnika fal radiowych, który wykorzystywany był szczególnie przy telegrafie bezprzewodowym w pierwszych dwóch dekadach rozwoju radia.
{##L: http://pl.wikipedia.org/wiki/Nadajnik_iskrowy} <##nDD> 
369788	dipol prosty	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369789	dipol pętlowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369790	dipol prosty zasilany bocznikowo	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369791	dipol szerokopasmowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369793	antena typu V	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369794	dipol optymalizowany	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369796	antena ferrytowa	1	2	##K: specj.
##D: rodzaj anteny działającej na zasadzie sprzężenia z polem magnetycznym fali elektromagnetycznej; wykonana jest w postaci cewki nawiniętej na wydłużonym rdzeniu ferrytowym.
{##L: http://pl.wikipedia.org/wiki/Antena_ferrytowa} <##nDD> 
369805	antena Netusa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369807	dekoder sygnału	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
369829	obwód elektroniczny	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369832	drukarka igłowa	1	2	"Drukarki igłowe to niegdyś najpopularniejszy rodzaj drukarki komputerowej. Wykorzystuje do drukowania taśmę barwiącą, podobną do tej stosowanej w maszynach do pisania. Jej główną zaletą są niskie koszty eksploatacji i możliwość drukowania kilku kopii na <##nDD>
369834	drukarka termiczna	1	2	"drukarka drukująca na specjalnym papierze termicznym, który ciemnieje pod wpływem ciepła. Nie jest potrzebna taśma barwiąca, toner czy tusz. Najczęściej jest stosowana w kasach i drukarkach fiskalnych" (W) <##nDD>
369845	ploter bębnowy	1	2	##K: specj. ##D: ploter rolkowy - rodzaj plotera; pióro porusza się w nim jedynie powyżej osi bębna w linii prostej, a bęben zapewnia ruch papieru. {##L: http://pl.wikipedia.org/wiki/Ploter_b%C4%99bnowy} <##nDD> 
369848	ploter drukujący	1	2	##K: specj. ##D: ploter nanoszący obraz. <##nDD>
369849	ploter atramentowy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Ploter_atramentowy} <##nDD> ##A1: 0
369850	drukarka wielkoformatowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0
369855	drukarka etykiet	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369856	ploter solwentowy	1	2	##K: specj. 
##D: ploter drukujący, który może nanosić na powierzchnię także pigmentowe tusze solwentowe (na bazie rozpuszczalników organicznych); taki wydruk jest całkowicie odporny na działanie zewnętrznych warunków atmosferycznych. <##nDD>
369857	ploter kreślący	1	2	##K: specj. ##D: ploter rysujący na danej powierzchni za pomocą specjalnych pisaków. <##nDD>
369862	ploter laserowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369863	ploter grawerujący	1	2	##K: specj. ##D: sterowane komputerowo urządzenie grawerujące w materiałach twardych (metale, szkło, tworzywa sztuczne, drewno); może ono być dwuwymiarowe (głowica porusza się tylko w osi X i Y) lub trójwymiarowe (głowica porusza się również w osi Z). {##L: http://pl.wikipedia.org/wiki/Ploter_graweruj%C4%85cy} <##nDD> 
369864	ploter rolkowy	1	2	##K: specj. ##D: ploter bębnowy - rodzaj plotera; pióro porusza się w nim jedynie powyżej osi bębna w linii prostej, a bęben zapewnia ruch papieru. [##P: ] {##L: http://pl.wikipedia.org/wiki/Ploter_b%C4%99bnowy} <##nDD>
369865	ploter tnący	1	2	##K: specj. ##D: sterowane komputerowo urządzenie tnące, służące do nacinania lub wycinania kształtów w arkuszach miękkich materiałów; działa na zasadzie głowicy wyposażonej w ostrze, która przesuwa się nad powierzchnią wycinanego materiału. [##W: Istnieją jednakże urządzenia takie jak plotery, np. ploter tnący, dla których opis wektorowy jest naturalnym sposobem działania.] {##L: http://pl.wikipedia.org/wiki/Ploter_tn%C4%85cy} <##nDD>
369878	graficzny rejestrator cyfrowy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Graficzny_rejestrator_cyfrowy} <##nDD>
369885	ploter termiczny	1	2	##K: specj. ##D: ploter, który wypala trójwymiarowe bryły obrotowe w materiale odparowującym pod wpływem temperatury. <##nDD>
369893	gra RPG	1	2	##K: og. ##D: klasyczna gra role play. <##s> <##nDD> ##A1: 0 ##A2: 0
369895	gra sieciowa	1	2	##K: og. ##D: rodzaj bądź tryb gry pozwalający na jednoczesną rozgrywkę wielu graczy w tę samą grę komputerową z wykorzystaniem połączenia sieciowego. [##P: Nudzi nam się wieczorami, i im w Warszawie ponoć też - może znajdziemy jakąś grę sieciową, żeby wspólnie z nimi sobie grać?] {##L: } <##nDD> ##A1: 0##A2: 0
369896	gra MMORPG	1	2	##K: og. ##D: rodzaj gier komputerowych RPG, w których duża liczba graczy może grać ze sobą w wirtualnym świecie. {##L: https://pl.wikipedia.org/wiki/MMORPG} <##s> <##nDD> ##A1: 0 ##A2: 0
369898	gra RPG	2	2	##K: og. ##D: gra komputerowa, w której gracz kontroluje bohatera albo drużynę poruszającą się po fikcyjnym świecie. <##s> <##nDD> ##A1: 0 ##A2: 0
369920	gra strategiczna	1	2	##K: og. ##D: gatunek gier komputerowych, w których wygrana zależy nie tylko od losu, ale przede wszystkim od strategii, wiedzy i planowania. {##L: https://pl.wikipedia.org/wiki/Gra_strategiczna} <##nDD> ##A1: 0 ##A2: 0
369934	czas prosty	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
369935	czas ciągły	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369938	praesens historicum	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369939	Present Simple	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369940	Present Progressive	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369941	Present Perfect Simple	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369943	Present Perfect Progressive	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369944	Past Perfect Simple	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369945	czas Past Perfect Simple	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369947	Past Perfect Progressive	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369948	czas Past Perfect Progressive	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369952	Future Perfect Simple	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369954	czas Future Perfect Simple	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369956	Future Perfect Progressive	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369957	czas Future Perfect Progressive	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369959	Past Simple	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369960	czas Past Simple	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369961	czas Past Progressive	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369963	Past Progressive	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369966	aoryst sygmatyczny I	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369967	aoryst sygmatyczny II	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369970	czas Present Perfect Progressive	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369971	czas Present Progressive	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369972	czas Present Perfect Simple	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369974	czasownik niedokonany	1	2	##K: specj. ##D: czasownik wyrażający czynność, która nie została ukończona. [##W: Czas przyszły od czasowników niedokonanych może również wyrażać powtarzające się czynności.] <##nDD>
369975	czasownik dokonany	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
369976	czasownik nieprzechodni	1	2	##K: specj. ##D: czasownik, dla którego nie można utworzyć strony biernej. <##nDD>
369978	imiesłów przymiotnikowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369979	imiesłów przysłówkowy	1	2	##K: og. ##D: forma czasownika wyrażająca umiejscowienie w czasie czynności w stosunku do czynności określonej przez orzeczenie zdania. {##L: https://pl.wikipedia.org/wiki/Imies%C5%82%C3%B3w_przys%C5%82%C3%B3wkowy} <##nDD>
369980	imiesłów nieodmienny	1	2	##K: og. ##D: forma czasownika wyrażająca umiejscowienie w czasie czynności w stosunku do czynności określonej przez orzeczenie zdania. {##L: https://pl.wikipedia.org/wiki/Imies%C5%82%C3%B3w_przys%C5%82%C3%B3wkowy} <##nDD>
369982	imiesłów na -ąc	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369986	rola tytułowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
369987	czasownik przechodni	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370017	czasownik zwrotny	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370058	mysz bezprzewodowa	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> 
370060	mysz optyczna	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370067	mysz wertykalna	1	2	##K: specj. ##D: rodzaj myszy komputerowej; wyglądem przypomina długopis, a jej czujnik optyczny znajduje się w dolnej części. [##P: Mysz wertykalna jest lekka, trzyma się ją w ręku, a nie na stole, co pozwala na pracę na zakrzywionych i miękkich powierzchniach.] <##s> <##nDD>
370075	kontroler gier	1	2	"urządzenie wejściowe używane do kontrolowania gier komputerowych i wideo. Kontroler zwykle podłączany jest do konsoli gier wideo lub do komputera osobistego" (W) <##s> <##nDD>
370079	kontroler analogowy	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370082	urządzenie wskazujące	1	2	##K: specj. ##D: urządzenie wejścia pozwalające przekazywać dane do komputera za pomocą fizycznych ruchów wskazywania, klikania i przeciągania, zwykle za pomocą przesuwania ręcznej myszy i uruchamiania jej przycisków. [##W: Ruchy urządzenia wskazującego są odzwierciedlane na graficznej reprezentacji pulpitu na ekranie za pomocą ruchów wskaźnika (kursora) myszy lub innych zmian wizualnych.] {##L: http://pl.wikipedia.org/wiki/Urz%C4%85dzenie_wskazuj%C4%85ce} (W) <##s> <##nDD>
370089	dżojstik cyfrowy	1	2	"pozwala wybrać tylko cztery podstawowe kierunki i cztery pośrednie, ponieważ jest on najczęściej zbudowany z czterech włączników stykowych (załączających obwód jedynie, gdy są "przytrzymywane" w pozycji "włączony")" (W) <##s> <##nDD>
370090	dżojstik dyskretny	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370091	joystick cyfrowy	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370092	joystick dyskretny	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370093	dżojstik analogowy	1	2	"pozwala na wskazanie dowolnego azymutu (kierunku), czyli mamy do wyboru pełne 360°, z dokładnością do kilkudziesięciu minut kątowych" (W) <##s> <##nDD>
370094	joystick analogowy	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370095	dżojstik proporcjonalny	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##as2DD> <##nDD>
370096	joystick proporcjonalny	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370100	zaimek pierwszoosobowy	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370101	zaimek pierwszej osoby	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370102	zaimek drugiej osoby	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370103	zaimek drugoosobowy	1	2	##K:  ##D: . [##P: ] {##L: }<##s> <##nDD>
370104	zaimek trzeciej osoby	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370105	zaimek trzecioosobowy	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370110	wycinak rymarski	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370126	czasownik złożony	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370136	czasownik semelfaktywny	1	2	##K: specj. ##D: czasownik, który wyraża pojedynczą akcję. <##nDD>   
370143	rzeczownik odczasownikowy	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370144	przymiotnik urzeczownikowiony	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
370145	przymiotnik substantywizowany	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370146	rzeczownik konkretny	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370147	rzeczownik osobowy	1	2	##K: specj. ##D: rzeczownik nazywający osoby. <##nDD> 
370152	przyimek prosty	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370160	stopień równy przymiotnika	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370161	stopień równy przysłówka	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370164	stopień najwyższy przymiotnika	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370165	stopień najwyższy przysłówka	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370166	przysłówek miejsca	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370167	przysłówek czasu	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370168	przysłówek sposobu	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370171	partykuła wzmacniająca	1	2	##K: specj. ##D: nieodmienna część mowy; nieposiadający samodzielnego znaczenia wyraz (no!) lub morfem (-ż; -że; -żeż), który wzmacnia znacznie, zabarwienie emocjonalne wypowiedzenia. <##nDD> 
370174	wagon piętrowy	1	2	##K: specj. ##D: dwupokładowy wagon pasażerski. [##P: Do składu dołączone zostały cztery wagony piętrowe.] {##L: http://pl.wikipedia.org/wiki/Wagon_piętrowy} <##nDD> 
370176	wagon specjalny	1	2	##K: specj. ##D: wagon przeznaczony do obsługiwania technicznego infrastruktury i innych zadań. <##nDD>
370177	wagon magazynowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
370178	wagon maszynowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370179	wagon mierniczy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370180	wagon pożarniczy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370182	wagon dźwig	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370183	wagon pług	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370184	wagon cysterna	2	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370185	wagon koparka	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370186	wagon szlifierka	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370187	wagon konferencyjny	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370188	wagon utrzymania sieci trakcyjnej	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370194	pompa wielotłoczkowa	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Pompa_wielot%C5%82oczkowa} <##nDD>
370195	pompa wielotłoczkowa promieniowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370196	pompa wielotłoczkowa osiowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370197	pompa membranowa	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Pompa_membranowa} <##nDD>
370198	pompa wyporowa rotacyjna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370200	pompa zębata o zazębieniu zewnętrznym	1	2	"składa się z dwóch jednakowych kół zębatych możliwie jak najciaśniej osadzonych w korpusie. Obracające się koła zębate zagarniają ciecz z komory ssawnej do przestrzeni międzyzębnych transportując ją do komory tłocznej" (W) <##nDD>
370201	pompa zębata o zazębieniu wewnętrznym	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370202	pompa śrubowa	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Pompa_%C5%9Brubowa} <##nDD>
370203	pompa ślimakowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370204	pompa łopatkowa	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Pompa_%C5%82opatkowa} <##s> <##nDD>
370205	pompa krzywkowa	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Pompa_krzywkowa} <##nDD>
370206	pompa skrzydełkowa	1	2	"jest odmianą pompy wyporowej o wahadłowym ruchu organu roboczego" (W) <##nDD>
370207	pompa przewodowa	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Pompa_przewodowa} <##nDD>
370211	pompa hydrauliczna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370213	pompa strumieniowa cieczowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370215	pompa strumieniowa parowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370216	pompa strumieniowa parowa wodna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370217	pompa strumieniowa parowa rtęciowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370218	pompa strumieniowa parowa olejowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370219	pompa dyfuzyjna niefrakcjonująca	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370220	pompa dyfuzyjna niefrakcjonująca rtęciowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370221	pompa dyfuzyjna niefrakcjonująca olejowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370222	pompa kondensacyjna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370226	pompa jonowo-sorpcyjna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370227	pompa sublimacyjna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370228	pompa absorpcyjna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370230	pompa zeolitowa	1	2	" rodzaj pompy próżniowej, w której czynnikiem pompującym są zeolity (sita molekularne). Pompy zeolitowe mogą być uważane za rodzaj pomp molekularnych, umożliwiających uzyskanie "czystych próżni" do ciśnienia 10E-3 Tr" (W) <##nDD>
370232	pompa wirowa krętna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Pompa_wirowa_kr%C4%99tna} <##nDD>
370233	pompa wirowa krążeniowa	1	2	"pompa wirowa w której uzyskano efekt samozasysania, to znaczy zdolność rozruchu bez konieczności zalania rurociągu ssawnego" (W) <##nDD>
370234	pompa samozasysająca	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370236	pompa zęzowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370238	dystrybutor paliw	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370239	pompa ręczna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Pompa_r%C4%99czna} <##nDD>
370240	pompa olejowa	1	2	w silniku <##nDD>
370249	sonda do odsysania treści żołądka	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370250	pompa wodna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370251	pompka rowerowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370267	silnik hydrostatyczny	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Silnik_hydrostatyczny} <##nDD>
370278	silnik zębaty	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
370280	silnik łopatkowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
370283	turbina hydroelektryczna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370307	turbina osiowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
370310	turbina przemysłowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370311	turbina energetyczna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370312	turbina lotnicza	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
370314	turbina trakcyjna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370320	dwuwałowa turbina gazowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
370323	rozrzutnik obornika	1	2	##K: specj. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Roztrz%C4%85sacz_obornika} <##nDD>
370324	roztrząsacz obornika	1	2	##K: specj. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Roztrz%C4%85sacz_obornika} <##nDD>
